,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
102,1026,A2B4X5,1026,0.040999999999999995,70,orthorhombic,F,22.0,88.0,88.0,88.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oF88,h_g2_f_a,i,3,Mn2_Na4_O5,3,Mn+3,Na+1,O-2,,,,
103,10266,AB2X6,10266,0.06,155,trigonal/rhombohedral,R,84.0,252.0,252.0,252.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hR84,f7_e_d2_c_b,i,4,H10_B4_Na2_O12,4,B+3,H+1,Na+1,O-2,,,
104,10311,A2B10N3X12,10311,0.027999999999999997,14,monoclinic,P,108.0,108.0,108.0,108.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP108,e27,0,4,C10_N2_O12_Ru3,4,C+2,N+2,O-2,Ru+0,,,
105,103352,A2B4X7,103352,0.107,64,orthorhombic,B,26.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oS52,g2_f2_a,i,3,Ca2_Mn1_O3.5,3,Ca+2,Mn+3,O-2,,,,
106,10370,A2B4X7,10370,0.022000000000000002,19,orthorhombic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP52,a13,i,3,Na4_O7_P2,3,Na+1,O-2,P+5,,,,
107,10400,A2B3X6,10400,0.046,55,orthorhombic,P,44.0,44.0,44.0,44.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP44,i3_h2_g2_f,i,3,As2_O6_Zn3,3,As+3,O-2,Zn+2,,,,
108,10433,ABX11,10433,0.028999999999999998,2,triclinic,P,50.0,50.0,50.0,50.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP50,i13,i,4,H12_O11_S1_V1,4,H+1,O-2,S+6,V+4,,,
109,10449,ABC2X8,10449,0.066,14,monoclinic,P,48.0,48.0,48.0,48.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP48,e12,i,4,Cs1_La1_O8_S2,4,Cs+1,La+3,O-2,S+6,,,
110,10473,AB4X3,10473,0.0597,1,triclinic,P,16.0,16.0,16.0,16.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP16,a16,i,3,Co1_Na4_O3,3,Co+2,Na+1,O-2,,,,
111,105542,A5X9,105542,,14,monoclinic,P,112.0,112.0,112.0,112.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP112,e27_d_a,f,2,O9_Pr5,2,O-2,Pr+3.6,,,,,
112,107325,A3B4X11,107325,0.0565,40,orthorhombic,A,80.0,160.0,160.0,160.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oS160,c15_b4_a2,i,4,H2_Ca4_O11_Si3,4,Ca+2,H+1,O-2,Si+4,,,
113,107335,AB2X6,107335,0.0234,14,monoclinic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP40,e9,i,4,H1_O6_Ti2_V1,4,H+1,O-2,Ti+4,V+3,,,
114,107355,AB2C3X17,107355,0.022000000000000002,194,hexagonal,P,70.0,70.0,70.0,70.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hP70,k2_h2_f2_a,i,5,H12_Ca3_Ge1_O17_S2,5,Ca+2,Ge+4,H+1,O-2,S+6,,
115,107432,ABC2X18,107432,,2,triclinic,P,82.0,82.0,82.0,82.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP82,i22,i,5,H19_As1_Fe2_O18_S1,5,As+5,Fe+3,H+1,O-2,S+6,,
116,107515,ABC4X5,107515,0.0316,63,orthorhombic,B,22.0,44.0,44.0,44.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oS44,h_g_e_c2_a,i,4,Au1_Co1_Na4_O5,4,Au+3,Co+3,Na+1,O-2,,,
117,108833,AB2C2X9,108833,0.026000000000000002,19,orthorhombic,P,56.0,56.0,56.0,56.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP56,a14,i,4,Na2_O9_S2_V1,4,Na+1,O-2,S+6,V+4,,,
118,108838,AB2X5,108838,0.02,2,triclinic,P,22.0,22.0,22.0,22.0,badcount_n,po_n,undet_n,ct_n,296,noPress,aP22,i8,i,4,H3_Na2_O5_P1,4,H+1,Na+1,O-2,P+5,,,
119,108886,A2X,108886,,166,trigonal/rhombohedral,R,3.0,9.0,9.0,9.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hR3,c_a,i,2,Li2_O1,2,Li+1,O-2,,,,,
120,108896,ABX3,108896,,11,monoclinic,P,20.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP20,f_e7_b,i,3,Co1_O3_Sr1,3,Co+4,O-2,Sr+2,,,,
121,109049,AB2NX4,109049,0.12300000000000001,15,monoclinic,C,32.0,64.0,64.0,64.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS64,f8,0,4,C2_K2_N4_O8,4,C+0,K+1,N+3.5,O-2,,,
122,109087,AB3X4,109087,,136,tetragonal,P,32.0,32.0,32.0,32.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tP32,i2_g2_f2,i,3,Bi1_Li3_O4,3,Bi+5,Li+1,O-2,,,,
123,109090,AB3X4,109090,,139,tetragonal,I,8.0,16.0,16.0,16.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI16,e_d_c_b_a,i,3,Li3_O4_U1,3,Li+1,O-2,U+5,,,,
124,109091,AB5X4,109091,,91,tetragonal,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tP40,d3_b2_a2,i,3,Ga1_Li5_O4,3,Ga+3,Li+1,O-2,,,,
125,109092,AB3X4,109092,,62,orthorhombic,P,32.0,32.0,32.0,32.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP32,d2_c4,i,3,Li3_O4_V1,3,Li+1,O-2,V+5,,,,
126,109327,ABX3,109327,,123,tetragonal,P,5.0,5.0,5.0,5.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tP5,e_d_b_a,i,3,Ba1_O3_Ti1,3,Ba+2,O-2,Ti+4,,,,
127,109602,ABX2,109602,0.133,14,monoclinic,P,16.0,16.0,16.0,16.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP16,e4,i,3,C2_Ag2_O4,3,Ag+1,C+3,O-2,,,,
128,109620,A3X4,109620,0.094,76,tetragonal,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,153,noPress,tP36,a7,i,3,C3_H2_O4,3,C+2,H+1,O-2,,,,
129,109661,AB3X6,109661,0.046,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP52,e9_d_a,i,4,C3_H3_O6_Sc1,4,C+2,H+1,O-2,Sc+3,,,
130,109663,ABC4X14,109663,0.028999999999999998,12,monoclinic,C,32.0,64.0,64.0,64.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS64,j3_i3_d_a,i,5,C4_H12_Cs1_O14_V1,5,C+3,Cs+1,H+1,O-2,V+3,,
131,109743,AB2X4,109743,0.0292,60,orthorhombic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,200,noPress,oP36,d3_c,i,4,C2_H2_Mn1_O4,4,C+2,H+1,Mn+2,O-2,,,
132,109752,ABC2D2X10,109752,0.045,15,monoclinic,C,64.0,128.0,128.0,128.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS128,f16,i,5,C2_Cs2_O10_Se1_U1,5,C+3,Cs+1,O-2,Se+6,U+6,,
133,109770,AB2X2,109770,0.0581,15,monoclinic,C,40.0,80.0,80.0,80.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS80,f10,f,3,C4_Ag2_O4,3,Ag+1,C+1.5,O-2,,,,
134,109771,AB4X7,109771,0.0263,15,monoclinic,C,36.0,72.0,72.0,72.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS72,f5_e2,f,4,C4_H6_O7_Sr1,4,C+1.5,H+1,O-2,Sr+2,,,
135,109772,AB4X8,109772,0.028999999999999998,15,monoclinic,C,42.0,84.0,84.0,84.0,badcount_n,po_n,undet_n,ct_n,296,noPress,mS84,f6_d,f,4,C4_H8_O8_Zn1,4,C+1.5,H+1,O-2,Zn+2,,,
136,109774,AB2X3,109774,0.031,14,monoclinic,P,28.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP28,e6,f,4,C4_H2_Fe2_O6,4,C+1.5,Fe+2,H+1,O-2,,,
137,109810,AB3C6X17,109810,0.036000000000000004,2,triclinic,P,74.0,74.0,74.0,74.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP74,i27,i,5,C6_H10_Fe1_Li3_O17,5,C+3,Fe+3,H+1,Li+1,O-2,,
138,109819,AB2X6,109819,0.027000000000000003,62,orthorhombic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP52,d3_c3,i,4,C2_H4_O6_Pb1,4,C+3,H+1,O-2,Pb+2,,,
139,109853,AB2X8,109853,0.0565,2,triclinic,P,57.0,57.0,57.0,57.0,badcount_n,po_n,undet_n,ct_n,293,noPress,aP57,i16_e,i,4,C2_H8_Co1_O8,4,C+3,Co+2,H+1,O-2,,,
140,109857,AB2C4X10,109857,0.0534,2,triclinic,P,42.0,42.0,42.0,42.0,badcount_n,po_n,undet_n,ct_n,173,noPress,aP42,i16_h_b,i,5,C4_H4_Cu1_O10_Rb2,5,C+3,Cu+2,H+1,O-2,Rb+1,,
141,109861,AB3X8,109861,0.047,19,orthorhombic,P,128.0,128.0,128.0,128.0,badcount_n,po_n,undet_n,ct_n,298,noPress,oP128,a24,i,4,C6_H8_Nd2_O16,4,C+3,H+1,Nd+3,O-2,,,
142,109871,AB2C4X14,109871,0.027000000000000003,14,monoclinic,P,66.0,66.0,66.0,66.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP66,e10_a,i,5,C4_H12_K2_Ni1_O14,5,C+3,H+1,K+1,Ni+2,O-2,,
143,109882,ABCX8,109882,0.0298,14,monoclinic,P,64.0,64.0,64.0,64.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP64,e11,i,5,C2_H10_Fe2_O16_P2,5,C+3,Fe+3,H+1,O-2,P+5,,
144,109935,A3B4X8,109935,0.035,2,triclinic,P,20.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP20,i7_a,i,4,C4_H5_Na3_O8,4,C+2,H+1,Na+1,O-2,,,
145,109936,AB2X4,109936,0.051,15,monoclinic,C,40.0,80.0,80.0,80.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS80,f6_e2,i,4,C2_H3_Cs1_O4,4,C+2,Cs+1,H+1,O-2,,,
146,109937,AB2X4,109937,0.036000000000000004,2,triclinic,P,60.0,60.0,60.0,60.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP60,i21,i,4,C2_H3_Na1_O4,4,C+2,H+1,Na+1,O-2,,,
147,109940,ABC3X6,109940,0.033,54,orthorhombic,P,56.0,56.0,56.0,56.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP56,f4_e_d_c,i,5,C3_H3_Cd1_Na1_O6,5,C+2,Cd+2,H+1,Na+1,O-2,,
148,109941,AB3X6,109941,0.036000000000000004,82,tetragonal,I,56.0,112.0,112.0,112.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI112,g10,i,4,C3_H4_Ba1_O6,4,Ba+2,C+2,H+1,O-2,,,
149,109956,AB2C5X10,109956,0.052000000000000005,15,monoclinic,C,46.0,92.0,92.0,92.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS92,f8_e2,i,5,C5_H5_Bi1_K2_O10,5,Bi+3,C+2,H+1,K+1,O-2,,
150,109967,AB2X8,109967,0.071,14,monoclinic,P,84.0,84.0,84.0,84.0,badcount_n,po_n,undet_n,ct_n,77,noPress,mP84,e10_b_a,i,4,C2_H10_Cu1_O8,4,C+2,Cu+2,H+1,O-2,,,
151,109982,ABC4X13,109982,0.0178,43,orthorhombic,F,58.0,232.0,232.0,232.0,badcount_n,po_n,undet_n,ct_n,198,noPress,oF232,b8_a3,i,5,C4_H10_Bi1_K1_O13,5,Bi+3,C+3,H+1,K+1,O-2,,
152,109986,AB2X4,109986,0.035,61,orthorhombic,P,80.0,80.0,80.0,80.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP80,c7,i,4,C2_H3_K1_O4,4,C+2,H+1,K+1,O-2,,,
153,109987,A2B2C4X15,109987,0.0484,14,monoclinic,P,54.0,54.0,54.0,54.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP54,e11_a,i,5,C4_H4_Mo2_O15_Rb2,5,C+3,H+1,Mo+6,O-2,Rb+1,,
154,1100,AB2X15,1100,0.045,14,monoclinic,P,132.0,132.0,132.0,132.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP132,e18,i,4,H15_Cr1_O15_S2,4,Cr+3,H+1,O-2,S+6,,,
155,110005,AB2C16X34,110005,0.055,14,monoclinic,P,178.0,178.0,178.0,178.0,badcount_n,po_n,undet_n,ct_n,298,noPress,mP178,e26_a,f,5,C16_H36_Ce2_Cu1_O34,5,C+1.5,Ce+3,Cu+2,H+1,O-2,,
156,1105,AB3X9,1105,0.046,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP52,e13,i,3,Cr2_O18_P6,3,Cr+3,O-2,P+5,,,,
157,110776,AX2,110776,0.122,58,orthorhombic,P,6.0,6.0,6.0,6.0,badcount_n,po_n,undet_n,ct_n,680,28000,oP6,g_a,i,2,C1_O2,2,C+4,O-2,,,,,
158,1108,AB2X4,1108,0.071,60,orthorhombic,P,28.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP28,d2_c3,i,3,Na2_O4_Te1,3,Na+1,O-2,Te+6,,,,
159,1115,ABX5,1115,0.049,11,monoclinic,P,22.0,22.0,22.0,22.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP22,f_e4_a,i,4,D4_As1_Na1_O5,4,As+5,D+1,Na+1,O-2,,,
160,1123,ABC3X9,1123,0.032,2,triclinic,P,28.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP28,i14,i,4,Li1_O9_P3_Pb1,4,Li+1,O-2,P+5,Pb+2,,,
161,1138,ABC4X13,1138,0.042,11,monoclinic,P,58.0,58.0,58.0,58.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP58,f7_e5,i,5,C4_H10_Cs1_O13_Ti1,5,C+3,Cs+1,H+1,O-2,Ti+3,,
162,12104,AB2X4,12104,0.094,79,tetragonal,I,14.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI28,c3_a2,i,3,Bi2_Cu1_O4,3,Bi+3,Cu+2,O-2,,,,
163,12117,AB2C2X7,12117,0.067,15,monoclinic,C,24.0,48.0,48.0,48.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS48,f5_e_c,i,4,Cd1_K2_O7_P2,4,Cd+2,K+1,O-2,P+5,,,
164,12136,ABCD9X18,12136,0.071,173,hexagonal,P,60.0,60.0,60.0,60.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hP60,c9_b2_a,i,5,Al9_B1_Ca1_O18_Zr1,5,Al+3,B+3,Ca+2,O-2,Zr+4,,
165,12137,A2B2C4D13X28,12137,0.06,12,monoclinic,C,49.0,98.0,98.0,98.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS98,j9_i3_g3_a,i,5,Al4_Mn13_O28_Sb2_Si2,5,Al+3,Mn+2,O-2,Sb+5,Si+4,,
166,1266,ABX3,1266,0.07200000000000001,14,monoclinic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP40,e10,i,3,Cs1_Nb1_O3,3,Cs+1,Nb+5,O-2,,,,
167,1291,AB2X6,1291,0.034,14,monoclinic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP36,e9,i,3,Be1_O6_P2,3,Be+2,O-2,P+5,,,,
168,1292,A2B5X10,1292,0.04,2,triclinic,P,17.0,17.0,17.0,17.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP17,i8_a,i,3,Cu5_O10_P2,3,Cu+2,O-2,P+5,,,,
169,1297,AB2X8,1297,0.033,56,orthorhombic,P,60.0,60.0,60.0,60.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP60,e5_d,i,4,H4_Ba1_O8_P2,4,Ba+2,H+1,O-2,P+5,,,
170,1299,A2B6X7,1299,0.062,13,monoclinic,P,30.0,30.0,30.0,30.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP30,g7_e,i,3,Ag6_O7_Si2,3,Ag+1,O-2,Si+4,,,,
171,130009,AB3X8,130009,0.078,205,cubic,P,96.0,96.0,96.0,96.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,cP96,d3_c2_b_a,i,3,O8_Te3_U1,3,O-2,Te+4,U+4,,,,
172,1308,A3B5X11,1308,0.073,61,orthorhombic,P,184.0,184.0,184.0,184.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP184,c19,i,4,H4_B5_Na3_O11,4,B+3,H+1,Na+1,O-2,,,
173,131,A2B8X15,131,0.03,2,triclinic,P,54.0,54.0,54.0,54.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP54,i25,i,4,H2_B8_Ca2_O15,4,B+3,Ca+2,H+1,O-2,,,
174,1314,AB2X7,1314,0.095,14,monoclinic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP40,e10,i,3,Mg1_Mo2_O7,3,Mg+2,Mo+6,O-2,,,,
175,1322,AB4X7,1322,0.042,216,cubic,F,12.0,48.0,48.0,48.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,cF48,f_e_d_a,i,3,Be4_O7_Te1,3,Be+2,O-2,Te+6,,,,
176,1351,AB3X3,1351,0.076,14,monoclinic,P,28.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP28,e7,i,3,B1_Na3_O3,3,B+3,Na+1,O-2,,,,
177,1386,AB5X10,1386,0.051,14,monoclinic,P,80.0,80.0,80.0,80.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP80,e16,i,4,H4_B5_Na1_O10,4,B+3,H+1,Na+1,O-2,,,
178,1387,A6B11X36,1387,0.057,9,monoclinic,A,106.0,212.0,212.0,212.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS212,a53,i,3,Cs6_O36_W11,3,Cs+1,O-2,W+6,,,,
179,1389,AB2X8,1389,0.031,56,orthorhombic,P,60.0,60.0,60.0,60.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP60,e5_c,i,4,H4_Ba1_O8_P2,4,Ba+2,H+1,O-2,P+5,,,
180,1397,AB2X6,1397,0.038,19,orthorhombic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP36,a9,i,3,Cd1_I2_O6,3,Cd+2,I+5,O-2,,,,
181,14021,AB2C3X13,14021,0.085,14,monoclinic,P,76.0,76.0,76.0,76.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP76,e19,i,4,Mo3_O13_Rb2_S1,4,Mo+6,O-2,Rb+1,S+6,,,
182,14023,A6B10X23,14023,0.095,38,orthorhombic,C,39.0,78.0,78.0,78.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oS78,f6_e2_d2_c2_b_a2,i,3,O23_Rb6_Si10,3,O-2,Rb+1,Si+4,,,,
183,14024,A4B5X12,14024,0.0196,164,trigonal/rhombohedral,P,21.0,21.0,21.0,21.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hP21,i2_d3_c_b,i,3,K4_O12_Zr5,3,K+1,O-2,Zr+4,,,,
184,14037,A2B6X17,14037,0.091,4,monoclinic,P,50.0,50.0,50.0,50.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP50,a25,i,3,O17_P6_Sr2,3,O-2,P+5,Sr+2,,,,
185,14048,ABCX4,14048,0.045,33,orthorhombic,P,28.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP28,a7,i,4,Cd1_Na1_O4_P1,4,Cd+2,Na+1,O-2,P+5,,,
186,14062,AB3C4X14,14062,0.099,62,orthorhombic,P,176.0,176.0,176.0,176.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP176,d18_c7_b,i,4,K4_O14_S3_U1,4,K+1,O-2,S+6,U+6,,,
187,14078,AB2X9,14078,0.023,14,monoclinic,P,64.0,64.0,64.0,64.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP64,e12,i,4,H4_Cr2_Cu1_O9,4,Cr+6,Cu+2,H+1,O-2,,,
188,14100,ABX3,14100,0.051,29,orthorhombic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP40,a10,i,3,Ag1_I1_O3,3,Ag+1,I+5,O-2,,,,
189,14168,ABX3,14168,0.084,62,orthorhombic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP40,d3_c4,i,3,Cu1_O3_Te1,3,Cu+2,O-2,Te+4,,,,
190,14233,ABC4X14,14233,0.1,79,tetragonal,I,20.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI40,c4_b_a2,i,4,Ag1_Bi1_Cr4_O14,4,Ag+1,Bi+3,Cr+6,O-2,,,
191,14234,ABC4X14,14234,0.1,79,tetragonal,I,20.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI40,c4_b_a2,i,4,Ag1_Bi1_Cr4_O14,4,Ag+1,Bi+3,Cr+6,O-2,,,
192,14240,A2B3X6,14240,0.133,15,monoclinic,I,44.0,88.0,88.0,88.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS88,f11,i,3,B2_O6_Zn3,3,B+3,O-2,Zn+2,,,,
193,14268,A2B4X17,14268,0.034,15,monoclinic,I,66.0,132.0,132.0,132.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS132,f11_e,i,4,H5_Cu1_N2_O8.5,4,Cu+2,H+1,N+5,O-2,,,
194,1428,AB2X6,1428,0.05,19,orthorhombic,P,96.0,96.0,96.0,96.0,badcount_n,po_n,undet_n,ct_n,112,noPress,oP96,a18,i,4,H3_O6_Rb1_Se2,4,H+1,O-2,Rb+1,Se+4,,,
195,14299,A6B17X40,14299,0.06,15,monoclinic,C,126.0,252.0,252.0,252.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS252,f29_e3_c_b,i,3,Ba6_O40_Ti17,3,Ba+2,O-2,Ti+4,,,,
196,14314,AX3,14314,0.07400000000000001,4,monoclinic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP40,a20,i,2,O3_U1,2,O-2,U+6,,,,,
197,14327,A3X10,14327,0.09300000000000001,2,triclinic,P,18.0,18.0,18.0,18.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP18,i6_h,i,3,H5_As3_O10,3,As+5,H+1,O-2,,,,
198,14337,A2B6N2X9,14337,0.16699999999999998,215,cubic,P,38.0,38.0,38.0,38.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,cP38,i2_f_e2,0,4,C12_Ni4_O18_P4,4,C+2,Ni+0,O-2,P+3,,,
199,14352,AB4X17,14352,0.043,43,orthorhombic,F,64.0,256.0,256.0,256.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oF256,b10_a2,i,4,H10_N4_O17_Th1,4,H+1,N+5,O-2,Th+4,,,
200,14353,A3B5X9,14353,0.11199999999999999,15,monoclinic,C,34.0,68.0,68.0,68.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS68,f7_e3,i,3,Fe5_Na3_O9,3,Fe+3,Na+1,O-2,,,,
201,14356,AB4X17,14356,0.034,43,orthorhombic,F,64.0,256.0,256.0,256.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oF256,b10_a2,i,4,H10_N4_O17_Th1,4,H+1,N+5,O-2,Th+4,,,
202,14359,A12B17X29,14359,0.066,216,cubic,F,58.0,232.0,232.0,232.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,cF232,h2_g_f_e5_c_b,i,3,Be17_Ca12_O29,3,Be+2,Ca+2,O-2,,,,
203,1438,A3B5C6X35,1438,0.035,14,monoclinic,P,276.0,276.0,276.0,276.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP276,e49,i,5,H20_Fe3_K5_O35_S6,5,Fe+3,H+1,K+1,O-2,S+6,,
204,1446,AB2C4X8,1446,0.027000000000000003,62,orthorhombic,P,60.0,60.0,60.0,60.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP60,d4_c7,i,4,C4_Be1_K2_O8,4,Be+2,C+3,K+1,O-2,,,
205,1492,AB2X4,1492,0.039,14,monoclinic,P,56.0,56.0,56.0,56.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP56,e14,i,3,Na2_O4_Te1,3,Na+1,O-2,Te+6,,,,
206,150,ABX3,150,0.078,14,monoclinic,P,20.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,1800,mP20,e5,i,3,C1_Ca1_O3,3,C+4,Ca+2,O-2,,,,
207,15001,AB3X6,15001,0.12,205,cubic,P,80.0,80.0,80.0,80.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,cP80,d3_c,i,3,Cu3_O6_W1,3,Cu+2,O-2,W+6,,,,
208,150083,ABX8,150083,0.0217,64,orthorhombic,C,72.0,144.0,144.0,144.0,badcount_n,po_n,undet_n,ct_n,295,noPress,oS144,g3_f3_d,i,4,H8_Be1_O8_Se1,4,Be+2,H+1,O-2,Se+6,,,
209,150084,ABX8,150084,0.0188,64,orthorhombic,C,72.0,144.0,144.0,144.0,badcount_n,po_n,undet_n,ct_n,105,noPress,oS144,g3_f3_d,i,4,H8_Be1_O8_Se1,4,Be+2,H+1,O-2,Se+6,,,
210,15017,AB2C2X8,15017,0.054000000000000006,2,triclinic,P,30.0,30.0,30.0,30.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP30,i12_c_a,i,5,H4_Ge4_Na4_O16_Sn2,5,Ge+4,H+1,Na+1,O-2,Sn+4,,
211,15023,ABX3,15023,,62,orthorhombic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP40,d3_c4,i,3,Cu1_O3_Te1,3,Cu+2,O-2,Te+4,,,,
212,1503,AX2,1503,0.013999999999999999,10,monoclinic,P,12.0,12.0,12.0,12.0,badcount_n,po_n,undet_n,ct_n,323,noPress,mP12,o_m3_i,i,2,O2_V1,2,O-2,V+4,,,,,
213,150328,ABC3X7,150328,0.05,186,hexagonal,P,24.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hP24,c2_b3_a3,i,4,B1_Ba3_O7_P1,4,B+3,Ba+2,O-2,P+5,,,
