,Z,Period,Group,m,kai,EA,IE1,IE2,Rvdw,Rcov,MP,BP,Cp_g,Cp_mol,rho,E-fusion,E-vapor,ThermalConductivity,energy,energy_per_atom,volume
MgO,-1.38023618927,-1.45636907562,-0.533902690452,-1.35943247313,0.496277633786,-0.686593390454,0.565277983664,0.0596188810557,-1.49391688465,-1.10941994609,-0.222639758795,-0.78766716215,0.61819894822,-0.429685120219,-1.16616592147,-0.433695000897,-0.523478780607,0.807547674484,0.485456586109,-1.12092789781,-0.739270598556
MgS,-1.06201439338,-0.856596924599,-0.533902690452,-1.10250226131,-0.320433724256,-0.31062269649,-0.222697060448,-0.655051937666,-0.933324936005,-0.308396331585,0.417740290222,-0.127738507931,0.388842162436,-0.77254714203,-0.99809313646,-0.249952171146,-0.445372495566,0.810985412452,0.525574983891,-0.0751245648423,-0.692499693237
MgSe,-0.34601535263,-0.256824773582,-0.533902690452,-0.352816036513,-0.34892365535,-0.34548551846,-0.369653327499,-0.78532423659,-0.733113525774,-0.028038066507,0.620188581766,0.125045633471,-0.0338296285079,-0.635823337885,-0.0931588759011,0.197220365449,-0.251917460454,0.836116403705,0.537404038391,0.233234325504,-0.640597742231
MgTe,0.369983688119,0.342947377434,-0.533902690452,0.424849520621,-0.776272621767,-0.375514419736,-0.549301208745,-0.942411808619,-0.412775269405,0.352448150385,1.0586955309,0.443667850888,-0.163798473785,-0.616980815871,0.356617823733,1.67154943706,0.0362499355977,0.840515391445,0.47331879149,0.572815583598,-0.401267984709
Na3As,-0.863125770948,-0.556710849091,-1.96464423468,-0.853646085386,-1.65471216385,-0.829552017382,-1.52952263137,1.88328004356,0.668366345842,0.813036728727,0.0150696988614,-0.0248960892396,0.689736421881,-0.408224155092,-0.802641263114,0.641955994487,-0.141735809023,1.95090503883,0.507578568465,1.01935620996,-0.53178666245
Na3N,-1.38023618927,-1.15648300011,-1.96464423468,-1.34056640904,-1.24635648483,-1.09810316701,-0.955659883851,2.21723063274,0.368049230496,0.322409764841,-0.969466693864,-0.451721044665,1.07800469496,-0.293115342138,-1.51101582594,-1.0236703203,-0.317215647122,1.59491326646,0.503989764752,0.972579879246,-0.61758349524
Na3P,-1.22112529132,-0.856596924599,-1.96464423468,-1.20498655862,-1.649963842,-0.848930424201,-1.4451041622,1.91907356891,0.618313493284,0.702895981732,-0.725825092879,-0.201295023139,0.930014959368,-0.4291717,-1.42049074776,-1.0066119674,-0.260274433479,1.59639629294,0.373247569304,0.925728629894,-0.255782636816
Na3Sb,-0.505126250574,-0.256824773582,-1.96464423468,-0.478882913939,-1.71644034788,-0.750207359537,-1.67224279852,1.82386576343,0.878588326584,1.01329263235,-0.163596334814,0.485635549558,0.623113736486,-0.393078258651,-0.649128455709,0.154574483212,0.069085134572,1.76714087355,0.394454579918,1.06393431363,-0.114280144097
NaBeAs,-0.902903495434,-0.856596924599,-1.4877303866,-0.864256914088,-1.05167528901,-1.02584358022,-0.667548658118,0.417551506227,-0.459491265139,-0.134841215122,1.76494013788,1.03950892342,0.960777893327,-0.842389405736,-0.365894688368,1.58625767258,1.30117559717,2.30377007693,0.369004486585,0.336446664566,-0.467517102208
NaBeSb,-0.425570801602,-0.456748823925,-1.4877303866,-0.364572685493,-1.13397953439,-0.920050703089,-0.857842214331,0.33833246605,-0.179195290816,0.132166656395,1.52671875966,1.72021777516,0.871947646149,-0.822194877145,-0.161210945163,0.936415657541,1.58227018863,2.05875118989,0.397445679173,0.583580944163,-0.392761866884
NaBr,-0.34601535263,-0.256824773582,-0.533902690452,-0.358891548678,-0.320433724256,0.809852044417,-0.477460195413,1.19507878399,0.247922384357,0.352448150385,-0.875704701238,-0.751175980009,0.357169082494,2.12062713037,-0.874649848031,-0.497298288118,-0.740118785276,0.59604519534,0.55494682099,0.690538244053,-0.638510645306
NaCaAs,-0.478607767586,-0.0569007232396,-1.4877303866,-0.53310952471,-1.41254774954,-1.02584358022,-1.1850453582,0.161220979618,0.581608068062,0.866438303015,1.19613949555,0.349686564925,0.103056326183,-0.517702459654,-0.428776910512,1.6341835212,0.17640210258,2.30377007693,0.502199333533,0.404669232961,-0.553756376295
NaCdAs,0.263909756159,0.342947377434,-0.427921835325,0.237734404728,-0.975702139428,-1.02584358022,-0.720576292834,0.364872381018,0.408091512542,0.412524921473,0.530283568776,-0.152958385323,-0.199840254408,-0.514587710322,1.0694236841,1.45222775698,-0.256659005433,1.31801841553,0.245405458552,0.922711411212,0.00911633876495
NaCdF3,-0.807436956668,-1.09650578501,0.674279058007,-0.773529265757,1.51621716697,1.04485993477,1.84620140602,1.1202010216,-0.905295338573,-1.34972703045,-1.23357514798,-1.28483769899,0.215623180411,-0.172061123057,-0.306684112758,-1.04901415888,-1.09169533648,-0.056261114102,0.153590111366,0.111973366328,-0.364523873092
NaCdSb,0.741242449991,0.742795478108,-0.427921835325,0.737418633326,-1.05800638481,-0.920050703089,-0.910869849042,0.285653340829,0.688387486865,0.679532792989,0.292062190541,0.527750466415,-0.288670501601,-0.494393181741,1.2741074273,0.802385741948,0.0244355860277,1.07299952848,0.277992995979,1.0642929845,0.155398087578
NaCl,-1.06201439338,-0.856596924599,-0.533902690452,-1.0695665901,-0.130500850293,0.963658611931,-0.19840001041,1.32988296839,0.0477109741261,0.0120131142185,-1.05650661328,-0.848802668672,0.362629958346,-0.0224402030262,-0.844896850307,-0.814096270447,-0.793757512842,0.594440274329,0.547093728421,0.485824426048,-0.663090131259
NaF,-1.38023618927,-1.45636907562,-0.533902690452,-1.33257231409,0.648223932956,0.830603724161,0.87910756386,2.00658468987,-0.51288097452,-0.78901050029,-1.28307460847,-1.01081628266,0.739430392134,-0.158239850779,-1.32537611142,-1.17232168123,-0.875907150362,0.594709889706,0.52486146967,-0.0937243991096,-0.720481007672
NaHgCl3,0.0835840718196,-0.136870343379,0.674279058007,0.106140942991,0.661519234133,1.20452580009,0.692857122942,0.353004485708,-0.192542718151,-0.452580582197,-1.23770732488,-1.26303720934,-0.276292516336,0.031212209791,0.888246919233,-0.814583651958,-1.18548025122,-0.558693627421,0.0437645285141,1.0611772762,0.844880962219
NaI,0.369983688119,0.342947377434,-0.533902690452,0.392553377006,-0.6053330352,0.623147961073,-0.806998051487,1.04589411182,0.508197217657,0.732934367276,-0.643902461938,-0.61910023576,0.0732035381911,1.02909574617,-0.298581168697,-0.258481347594,-0.666921184674,0.600685417892,0.563589488071,0.915834630237,-0.596107566367
NaMgAs,-0.690755631506,-0.456748823925,-1.4877303866,-0.701198694612,-1.21628377979,-1.02584358022,-0.937856897086,0.289137167137,-0.192542718151,0.412524921473,0.950724386947,0.0734772059397,0.376828235562,-0.55398415508,-0.389106246878,1.64718036149,-0.0375206016894,1.87806158592,0.40224746352,0.625305126836,-0.394004999882
NaMgF3,-1.38023618927,-1.57632350582,0.0383939272391,-1.33688912536,1.37186818276,1.04485993477,1.71583304347,1.07475989328,-1.26567587699,-1.34972703045,-0.981310657082,-1.14897634423,0.561624274393,-0.195698989909,-1.18180207134,-0.932042596175,-0.96021229423,0.279764788137,0.0434990986758,-0.461995457794,-0.467760724019
NaMgP,-1.16808832534,-0.856596924599,-1.4877303866,-1.16965265892,-1.20995268398,-1.05168145597,-0.825298938201,0.336861867587,-0.259279854908,0.265670592133,-0.0371353353753,-0.161721372586,0.697199618886,-0.581914214958,-1.21290555974,-0.550910254358,-0.195572100962,1.40538325807,0.532661169542,0.934053777854,-0.614140477069
NaMgSb,-0.213422937674,-0.0569007232396,-1.4877303866,-0.201514466014,-1.29858802517,-0.920050703089,-1.12815045329,0.209918126947,0.0877532561723,0.679532792989,0.712503008713,0.754186057677,0.287997988369,-0.533789626489,-0.184422503673,0.99733834645,0.243573989771,1.63304269888,0.423704373787,0.811750826851,-0.318108369254
NaSrAs,-0.0012750737533,0.342947377434,-1.4877303866,-0.0263904925554,-1.44420322854,-1.02584358022,-1.25249242058,0.127190595481,0.821861760339,1.08004460024,1.11305625566,0.274675393842,-0.145231495888,-0.488232139121,-0.200881608797,1.59031918518,0.0359733454732,0.736216811147,0.26129512952,0.461339987572,-0.0867944249736
NaSrP,-0.478607767586,-0.0569007232396,-1.4877303866,-0.494844456865,-1.43787213273,-1.05168145597,-1.1399344617,0.174915295944,0.755124623622,0.933190270904,0.12519653334,0.0394768152952,0.175139887429,-0.516162198999,-1.02468092166,-0.607771430673,-0.1220781538,0.263538483293,0.242342404034,0.351549275981,-0.13678594808
NaZnAs,-0.213422937674,-0.0569007232396,-0.427921835325,-0.263335466995,-1.00102652262,-1.02584358022,-0.656020371647,0.407574322598,0.1811852476,0.145517049957,0.656132947752,-0.0548129278057,-0.0855259199074,-0.536151359493,0.750792290034,1.53751952145,-0.134722273743,1.49965403836,0.531187277845,0.908439580297,-0.611781048257
NaZnF3,-1.09383657297,-1.33641464541,0.674279058007,-1.07417118879,1.50102253705,1.04485993477,1.88493495874,1.14582218656,-1.04143909753,-1.50993175335,-1.1580655206,-1.22595042448,0.284211781112,-0.184999312559,-0.497862949196,-0.997839100198,-1.01853329746,0.0527202595971,-0.359023862717,0.0111915705693,-0.0944801082172
NaZnP,-0.690755631506,-0.456748823925,-0.427921835325,-0.731789431304,-0.994695426825,-1.05168145597,-0.543462412766,0.455299023061,0.114448110883,-0.00133727934333,-0.33172677457,-0.290011506338,0.23484546341,-0.564081419371,-0.0730070228349,-0.660571094395,-0.292773773016,1.02697571051,0.408690545411,0.681291049248,-0.468039841354
NaZnSb,0.263909756159,0.342947377434,-0.427921835325,0.236348761603,-1.08333076801,-0.920050703089,-0.84631392786,0.328355282421,0.461481221923,0.412524921473,0.417911569518,0.625895923932,-0.174356167098,-0.515956830912,0.955476033239,0.887677506421,0.146372317717,1.25463515131,0.446370233503,1.00870146086,-0.366855777434
Rb3As,0.688205484007,1.24260560396,-1.96464423468,0.644767072808,-1.81140678487,-0.88632312007,-1.87850131996,0.0640149070096,2.95077642247,2.46514793365,-0.153156606171,-0.332382302424,-0.72736086171,-0.190277272404,-0.5348642836,0.567021087128,-0.654000474609,0.188471886045,0.423294280967,1.25188209536,0.230174195119
Rb3P,0.330205963633,0.942719528451,-1.96464423468,0.293426599576,-1.80665846302,-0.905701526889,-1.7940828508,0.0998084323506,2.90072356992,2.35500718666,-0.894051397912,-0.508781236324,-0.487082324223,-0.211224817312,-1.15271376825,-1.08154687476,-0.772539099064,-0.166036859845,0.525426282719,1.25198263679,-0.366848208325
Rb3Sb,1.04620500438,1.54249167947,-1.96464423468,1.01953024426,-1.8731349689,-0.806978462225,-2.02122148712,0.00460062687054,3.16099840322,2.66540383728,-0.331822639847,0.178149336374,-0.793983547105,-0.175131375962,-0.381351476195,0.0796395758535,-0.443179531014,0.00470772075809,0.426503393681,1.27279582171,0.364055268466
RbBr,0.688205484007,0.942719528451,-0.533902690452,0.640050556785,-0.424896804935,0.772004642625,-0.710112654478,-0.0177646403827,1.76952910211,1.45385562033,-0.987855571259,-0.956166788799,-0.5875624399,2.26592505217,-0.696131861688,-0.547254893024,-1.08162856233,-0.578910239853,0.554640207408,0.682545464604,-0.547514907143
RbCaAs,0.210872790175,0.742795478108,-1.4877303866,0.13285187893,-1.48218980334,-1.05107518141,-1.34014699757,-0.647341303291,1.59601254659,1.60070994967,1.12137224887,0.213026025732,-0.526764688748,-0.420837178452,-0.309764919616,1.60087911792,-0.0512710821263,1.52046645347,0.385884238748,0.483120028471,-0.183907812979
RbCaBr3,0.401805867708,0.582856237841,0.0383939272391,0.331958137254,0.0499353799723,1.00481895836,-0.153422327946,-0.460934276042,0.720421312502,0.732934367276,-0.390078051252,-0.753678689176,-0.43924505176,2.61882957345,-0.593325758915,-0.149795270579,-0.805516544388,0.0668100754269,-0.213548952066,0.390414457912,1.23143087781
RbCaCl3,-0.457392981191,-0.136870343379,0.0383939272391,-0.520851912448,0.277854828728,1.18938683938,0.181449894057,-0.299169254763,0.480167620225,0.324412323877,-0.607040345703,-0.870830715572,-0.432692000737,0.0471487733685,-0.557622161646,-0.529952849374,-0.869883017468,0.0648841702136,0.158459770045,0.137361744523,0.0993477866614
RbCaF3,-0.839259136257,-0.856596924599,0.0383939272391,-0.836458781235,1.21232456863,1.02972097405,1.47445898318,0.51287281102,-0.192542718151,-0.636816013534,-0.878921939927,-1.06524705235,0.0194685198075,-0.115810803935,-1.13419727498,-0.959823342318,-0.968462582492,0.0652077086668,0.319737962253,-0.626567635584,-0.532204432879
RbCaI3,1.26100471661,1.30258281906,0.0383939272391,1.23369204808,-0.291943793161,0.780774058347,-0.548867755235,-0.639955882646,1.03275111246,1.18951782755,-0.111915364092,-0.595187796077,-0.780003704924,1.3089919124,0.0979566562869,0.13678505805,-0.717679423666,0.0723783424894,-0.108356566791,0.664629165398,1.70285757582
RbCaSb,0.688205484007,1.14264357879,-1.4877303866,0.632536107528,-1.56449404871,-0.945282304283,-1.53044055378,-0.726560343481,1.87630852091,1.86771782115,0.883150870637,0.89373487747,-0.615594935939,-0.400642649871,-0.105081176405,0.951037102879,0.229823509334,1.27544756643,0.401638701469,0.620015405941,-0.081376135472
RbCdBr3,0.847316381952,0.822765098247,0.674279058007,0.794464494918,0.312042746041,1.00481895836,0.125259111271,-0.338743435206,0.616311379182,0.460586338343,-0.789591607317,-1.05526565932,-0.620983000114,2.62069842304,0.305594597849,-0.258968729105,-1.0653532092,-0.524640921419,0.00725789374061,0.966012059156,1.11071560261
RbCdCl3,-0.0118824669469,0.103038517027,0.674279058007,-0.0583455547842,0.539962194797,1.18938683938,0.460131333275,-0.176978413928,0.376057686905,0.0520642949439,-1.00655390177,-1.17241768572,-0.614429949091,0.0490176229633,0.341298195118,-0.639126307899,-1.12971968227,-0.526566826632,-0.0726169683402,0.757794878002,0.856737160699
RbCdF3,-0.393748622013,-0.616688064192,0.674279058007,-0.373952423572,1.4744319347,1.02972097405,1.7531404224,0.635063651855,-0.296652651471,-0.909164042467,-1.27843549599,-1.3668340225,-0.162269428547,-0.11394195434,-0.23527691822,-1.06899680084,-1.2282992473,-0.526243288179,0.392728679482,0.134518943891,-0.534667603135
RbCl,-0.0277935567413,0.342947377434,-0.533902690452,-0.0706244846336,-0.234963930972,0.925811210139,-0.431052469475,0.117039544016,1.56931769188,1.11342058417,-1.1686574833,-1.05379347746,-0.582101564048,0.122857718766,-0.666378863964,-0.864052875353,-1.1352672899,-0.580515160864,0.549398316996,0.545900265208,-0.612722504757
RbF,-0.34601535263,-0.256824773582,-0.533902690452,-0.333630208623,0.543760852276,0.792756322369,0.646455104795,0.793741265502,1.00872574323,0.312396969659,-1.39522547849,-1.21580709145,-0.20530113026,-0.0129419289868,-1.14685812508,-1.22227828614,-1.21741692742,-0.580245545487,0.532811010083,0.113503613958,-0.676881875737
RbHgF3,0.115406251408,-0.376779203786,0.674279058007,0.190110916389,1.55420374176,1.02972097405,1.89280522844,0.679909181743,-0.256610369425,-0.973245931627,-1.55444926711,-1.53944986964,-0.202024604749,-0.0736281987953,0.383079000432,-1.26443678687,-1.42066372707,-1.02835226304,0.428205816485,0.504445064318,-0.51293060509
RbI,1.40420452476,1.54249167947,-0.533902690452,1.39149548247,-0.70979611588,0.585300559281,-1.03965051055,-0.166949312553,2.02980393541,1.83434183723,-0.75605333196,-0.824091044549,-0.871527984203,1.17439366796,-0.120063182354,-0.308437952499,-1.00843096173,-0.574270017301,0.563220843387,0.906224828723,-0.53731721842
RbMgCl3,-0.584681699546,-0.376779203786,0.0383939272391,-0.621705414389,0.395613210585,1.18938683938,0.329762970723,-0.222419542254,0.0156771484892,0.0520642949439,-0.754289410866,-1.03655633097,-0.268428855109,0.0253797561106,-0.533819763467,-0.522154745193,-0.998236640028,-0.190540924394,-0.213506425109,0.390525316859,0.733941679637
RbMgF3,-0.966547854612,-1.09650578501,0.0383939272391,-0.937312283176,1.33008295048,1.02972097405,1.62277205985,0.589622523529,-0.657033189887,-0.909164042467,-1.02617100509,-1.23097266775,0.183731665435,-0.137579821193,-1.11039487681,-0.952025238138,-1.09681620505,-0.19021738594,-0.914110279526,-0.0962135878189,0.891101152797
RbSrCl3,-0.170993364891,0.103038517027,0.0383939272391,-0.216820493154,0.258861541332,1.18938683938,0.140981656626,-0.319587485245,0.624319835591,0.452576102198,-0.656890289639,-0.91583741823,-0.581664693979,0.0648309656883,-0.420884980617,-0.556271450983,-0.954140271731,-0.875647789262,0.397520608764,0.184485202683,-0.26760883661
RbZnF3,-0.680148238312,-0.856596924599,0.674279058007,-0.674594346605,1.45923730478,1.02972097405,1.79187397511,0.660684816808,-0.432796410428,-1.06936876537,-1.20292586861,-1.307946748,-0.0936808278457,-0.126880143842,-0.426455754659,-1.01782174216,-1.15513720829,-0.41726191448,-0.837654391731,0.0366561622293,0.516318876246
Sc2O3,-1.12565875256,-1.09650578501,0.0383939272391,-1.12187994748,0.93882123012,-0.416440516321,0.644260023857,0.194797043049,-0.905295338573,-1.10941994609,0.81086845193,0.413430917923,0.197711507616,-0.356645959957,-0.869965333496,0.0712809829351,0.862500657951,-1.2266954116,-0.443235841162,-2.99962931411,-0.453758723971
Sc2S3,-0.74379259749,-0.376779203786,0.0383939272391,-0.813563693287,-0.04123239953,0.0347243164357,-0.301310029077,-0.662807939418,-0.232585000197,-0.148191608683,1.57932451075,1.20534530299,-0.0775166353238,-0.768080386131,-0.668277991478,0.291772378636,0.956228199999,-1.22257012604,-0.194437316317,-1.70249712085,-0.18664743931
Sc2Se3,0.115406251408,0.342947377434,0.0383939272391,0.0860597764665,-0.0754203168433,-0.00711106992814,-0.477657549539,-0.819134698126,0.00766869207993,0.18823830941,1.8222624606,1.50868627267,-0.584722784456,-0.604011821156,0.417643121192,0.82837942255,1.18837424213,-1.19241293653,-0.120762474827,-1.3183870913,-0.0988288821341
Sc2Te3,0.974605100307,1.06267395865,0.0383939272391,1.01925844503,-0.588239076544,-0.04314575146,-0.693235007034,-1.00763978456,0.392074599723,0.64482176968,2.34847079956,1.89103293357,-0.740685398789,-0.58140079474,0.957375160753,2.59757430848,1.5341751174,-1.18713415125,-0.713077000781,-0.911751448873,0.930691156015
ScAs,-0.0277935567413,0.342947377434,-0.533902690452,-0.0872522021381,-0.652816253691,-0.969256597823,-0.623247332753,-1.07865343528,0.00766869207993,0.39249933111,3.47160537487,1.88850919323,-0.522031929676,-0.639519963457,0.588944422981,3.80384354888,1.92065844857,-0.46995724672,0.464452368514,-1.66846423981,-0.676552637507
ScCl3,-0.74379259749,-0.556710849091,0.896838853776,-0.794329900827,1.13255276156,1.79041163637,0.920298949375,-0.427782308625,-0.592965538613,-0.598767391845,0.135973068655,-0.304053317153,-0.406807449199,0.054803868824,-0.170231800856,0.0388213742842,-0.0885712359543,-1.2942232507,0.14440024878,-0.56566499361,-0.125875755747
ScF3,-1.22112529132,-1.45636907562,0.896838853776,-1.18883848681,2.30063993643,1.59082930471,2.53656031078,0.587270273604,-1.43385346158,-1.80030281361,-0.203878924125,-0.54707373813,0.158393201482,-0.148895602805,-0.890950692529,-0.498516741896,-0.211795692235,-1.29381882764,0.339681756458,-1.16900443381,-0.668865759717
ScN,-1.06201439338,-0.856596924599,-0.533902690452,-1.06109284945,0.16389510435,-1.50635889708,0.524478162278,-0.410752256922,-0.592965538613,-0.588754596663,1.50253258942,1.03485928238,0.254504616477,-0.40930233755,-0.827804702679,0.472590919319,1.56969877237,-1.18194079146,0.407977665044,-3.14064250173,-0.728529346814
ScP,-0.74379259749,-0.256824773582,-0.533902690452,-0.789933148602,-0.643319609993,-1.00801341146,-0.454410394427,-1.0070663846,-0.0924370130355,0.17221783712,1.98981579139,1.53571132543,-0.0414748547007,-0.681415053274,-0.646754546317,0.506707625108,1.68358119966,-1.1789747385,0.465958097136,-1.62921302093,-0.693860859965
ScSb,0.688205484007,0.942719528451,-0.533902690452,0.662274140757,-0.776272621767,-0.810567282134,-0.908687667068,-1.19748199556,0.428112653565,0.793011138365,3.11427330752,2.90957247083,-0.655277300464,-0.609228170574,0.895970037791,2.82908052633,2.34230033576,-0.837485577294,0.488781379536,-1.0342574364,-0.658234663298
Sr3As2,0.688205484007,1.06267395865,-1.10619930814,0.635413981711,-1.27579608029,-1.18287683048,-1.03086825195,-1.27768096298,0.944658091961,1.29365089743,1.9914455011,0.514332580295,-0.813205830104,-0.552238526338,0.280526114661,2.34900973773,0.178140669071,-0.235533771003,0.413964359059,0.355946974005,-0.236897424566
Sr3N2,-0.139171185302,0.103038517027,-1.10619930814,-0.143658536134,-0.622426993857,-1.61255866989,-0.112687855929,-0.743360020292,0.464150707406,0.508647755214,0.416187272738,-0.168587348385,-0.191976593181,-0.368064425613,-0.852873185867,-0.315992365924,-0.102627071888,-0.805120606795,-1.67776282034,-0.421760457522,1.88310160178
Sr3P2,0.115406251408,0.582856237841,-1.10619930814,0.0732692245399,-1.26819876533,-1.21388228139,-0.895798701294,-1.22041132243,0.864573527868,1.11742570224,0.806013834313,0.232094286056,-0.428760170124,-0.585754598192,-0.708033060778,-0.288699001293,-0.011521130058,-0.802747764427,-1.37774089016,-0.030713018069,2.70929399051
Sr3Sb2,1.26100471661,1.54249167947,-1.10619930814,1.23503505603,-1.37456117475,-1.05592537793,-1.25922051941,-1.3727438112,1.28101326115,1.61406034324,1.70557984722,1.33118320237,-0.919802126735,-0.528005092032,0.526146606509,1.56919931969,0.515454178823,-0.529556435462,0.43293641607,0.553771827964,-0.139676214557
SrAl2O4,-1.08474452166,-1.19932386803,0.783287937581,-1.06481581367,0.850366777391,-0.405388816909,0.40728332582,0.295714743496,-0.993388359075,-1.22385189102,-0.379721314548,-0.0339944736021,0.299439823487,-0.388061409655,-0.925474117702,-0.466384375117,0.403173039008,0.658806627839,-1.7676931899,-1.87695029853,0.332800800462
SrBr2,0.688205484007,0.742795478108,0.4199250057,0.633282223056,0.334834690917,1.16002850218,0.150257494023,-0.790411083951,0.261269811692,0.46592649576,-0.0746429444726,-0.693697793857,-0.58865461507,2.88356957484,-0.296893055349,0.0713134750351,-0.761870622863,-1.07026298018,0.0856717008761,0.228723509555,0.448978629281
SrCl2,-0.266459903658,-0.0569007232396,0.4199250057,-0.314284498834,0.588078522861,1.36510392553,0.522337740693,-0.610672171423,-0.00567873525545,0.0120131142185,-0.315712160531,-0.823866712074,-0.581373447268,0.0261464636401,-0.257222391721,-0.351083834736,-0.833388926286,-1.07240287486,0.47507612235,-0.0666946337424,-0.54547875292
SrF2,-0.690755631506,-0.856596924599,0.4199250057,-0.664958797488,1.62637823387,1.18769740851,1.95901450637,0.291596790566,-0.753134666797,-1.05601837181,-0.61780282078,-1.03988486406,-0.0789728688851,-0.15491973337,-0.897861406541,-0.828717715785,-0.942921776312,-1.07204338769,0.422322001097,-0.983488239419,-0.65069456212
SrI2,1.64287087167,1.54249167947,0.4199250057,1.63520879065,-0.0450310570092,0.911089724391,-0.289126314076,-0.989323980178,0.608302922773,0.973241451629,0.234426707927,-0.517596801526,-0.967275340807,1.4281943959,0.471198517095,0.389736062402,-0.664273822061,-1.06407601678,0.159035165326,0.547462375359,0.724363468685
SrIn2O4,-0.266459903658,-0.513869981166,0.783287937581,-0.262482763532,0.942619887599,-0.454565066387,0.379724508224,0.297161716716,-0.890422490973,-1.01787439014,-0.931601826834,-0.32963262724,-0.114962641166,-0.313542132251,-0.0916667042809,-0.984401295673,-0.0333877807695,-0.601290505557,-1.30749675061,-1.02006703611,0.303144639297
SrLa2O4,-0.0846188774368,-0.171143037721,-0.125119392106,-0.0423025482253,0.573607446748,-0.384811521029,0.350776472371,0.0264373589893,-0.318389890302,-0.422828276509,-0.0952183718826,0.533847101992,-0.138678444866,-0.302686961922,-0.302198554436,-0.779701060938,1.13994139226,-1.1534952339,-1.92426998858,-2.1684954445,0.584462847242
SrO,-0.34601535263,-0.256824773582,-0.533902690452,-0.347220170045,0.154398460652,-0.686593390454,0.0933246984205,-0.183300976421,0.027689833103,-0.108140427958,0.0208580442745,-0.485869880307,-0.164890648956,-0.331057096274,-0.88382896435,-0.51898676537,-0.413237859863,-0.905219487688,0.344414946544,-1.10731221476,-0.595987522846
SrS,-0.0277935567413,0.342947377434,-0.533902690452,-0.0902899582207,-0.662312897389,-0.31062269649,-0.694650345691,-0.897971795144,0.58828178175,0.692883186551,0.661238093292,0.174058773913,-0.394247434739,-0.673919118086,-0.715756179336,-0.335243935619,-0.335131574822,-0.90178174972,0.514577172386,-0.361814676183,-0.653796835278
SrSc2O4,-0.902903495434,-0.856596924599,-0.125119392106,-0.900548582496,0.714700438843,-0.493627051787,0.486849930868,0.0867690374876,-0.638728146671,-0.823340083764,0.585151192601,0.156487832705,0.094110891452,-0.349334856047,-0.873926370885,-0.0973669451527,0.498003938572,-1.13484514762,-0.734090091733,-2.48774009263,-0.217124590775
SrSe,0.688205484007,0.942719528451,-0.533902690452,0.659396266574,-0.690802828484,-0.34548551846,-0.841606612742,-1.02824409407,0.78849319198,0.973241451629,0.863686384836,0.426842915315,-0.816919225683,-0.53719531394,0.189178081223,0.111928600975,-0.141676539711,-0.876650758467,0.517011405329,-0.298359277527,-0.616131218506
SrTe,1.40420452476,1.54249167947,-0.533902690452,1.43706182371,-1.1181517949,-0.375514419736,-1.02125449399,-1.1853316661,1.10883144835,1.35372766852,1.30219333397,0.745465132732,-0.94688807096,-0.518352791927,0.638954780858,1.58625767258,0.146490856342,-0.872251770727,0.528778988854,0.0083971921185,-0.578120839771
SrY2O4,-0.493761186432,-0.513869981166,-0.125119392106,-0.499016613086,0.638727289258,-0.452123692299,0.439281782019,0.0668139770672,-0.444237062453,-0.628805777389,0.564334732494,0.462341125806,-0.074396134836,-0.319703174871,-0.604973741002,-0.417646223989,0.894261626032,-1.1234929212,-2.10997201614,-2.51427160795,0.403237396551
Y2O3,-0.552859519957,-0.616688064192,0.0383939272391,-0.559735190305,0.8324588207,-0.358335813038,0.577664615468,0.166859958463,-0.633007820659,-0.837071917161,0.781725407784,0.84162552826,-0.0381983291895,-0.315161606314,-0.493431651663,-0.377110007438,1.4172614204,-1.2108022946,-3.67043510211,-3.01900190912,0.875888280579
Y2S3,-0.170993364891,0.103038517027,0.0383939272391,-0.251418936115,-0.147594808949,0.0928290197189,-0.367905437466,-0.690745024004,0.0397025177169,0.12415642025,1.5501814666,1.63353991332,-0.31342647213,-0.726596032488,-0.291744309645,-0.156618611737,1.51098896245,-1.20667700904,-2.74777598161,-1.81641153067,1.67974819893
Y2Se3,0.688205484007,0.822765098247,0.0383939272391,0.648204533638,-0.181782726263,0.050993633355,-0.544252957927,-0.847071782712,0.279956209994,0.460586338343,1.79311941646,1.93688088301,-0.820632621262,-0.562527467514,0.794176803025,0.379988432177,1.74313500459,-1.17651981954,-2.47027280119,-1.45471494377,2.03061058427
YAs,0.688205484007,0.942719528451,-0.533902690452,0.615428744326,-0.785769265465,-0.896625718719,-0.706491593239,-1.11357479101,0.348028089472,0.732934367276,3.43517656969,2.42375245615,-0.816919225683,-0.587664521404,1.05961152527,3.24335481092,2.61410940164,-0.450090850473,0.458629510512,-1.82025405799,-0.652853289957
YBr3,0.688205484007,0.642833452942,0.896838853776,0.623023134533,0.78117694473,1.59601722465,0.460086541628,-0.64744926309,-0.12246872457,0.082102680488,0.388961534127,0.110008347303,-0.56244241098,3.29533258995,0.0204722537039,0.233773978794,0.338612331928,-1.28188267106,0.175498603074,-0.362997611757,0.0964482865081
YCl3,-0.385793077116,-0.256824773582,0.896838853776,-0.442989427595,1.06607625567,1.82672707592,0.878676819132,-0.445242986491,-0.422785839916,-0.428549873761,0.117758666063,-0.036431685692,-0.554251097202,0.0807315898505,0.0651017502897,-0.241422994699,0.258154240579,-1.28429005258,0.125568520589,-0.688391007093,0.00709244870307
